b'\xe2\x9b\xbd\xe2\x9c\x85 Pino Su\xc3\xa1rez y Perif\xc3\xa9rico Norte. Activa. Fila de 40 minutos. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Medrano y C\xc3\xa1ndido Carlin. Activa. No hay fila. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Ej\xc3\xa9rcito y Los \xc3\x81ngeles. Activa. Roja. Fila corta. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Vallarta y Palmas. Activa. Magna. Tanque lleno. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Am\xc3\xa9ricas y Garibaldi. Activa. Fila fluida. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Shell de camino al ITESO y Perif\xc3\xa9rico. Activa. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Vallarta y Carlos Dickens. Activa. Fila de 15 minutos. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Col\xc3\xb3n y Pel\xc3\xadcano. Activa. Sin fila. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Plaza Galer\xc3\xadas. Activa. Fila de 20 minutos. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Pino Su\xc3\xa1rez y Perif\xc3\xa9rico Norte. Activa. Fila de 40 minutos. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Medrano y C\xc3\xa1ndido Carlin. Activa. No hay fila. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Ej\xc3\xa9rcito y Los \xc3\x81ngeles. Activa. Roja. Fila corta. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Vallarta y Palmas. Activa. Magna. Tanque lleno. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Am\xc3\xa9ricas y Garibaldi. Activa. Fila fluida. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Shell de camino al ITESO y Perif\xc3\xa9rico. Activa. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Vallarta y Carlos Dickens. Activa. Fila de 15 minutos. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Col\xc3\xb3n y Pel\xc3\xadcano. Activa. Sin fila. 
b'\xe2\x9b\xbd\xe2\x9c\x85 Estaci\xc3\xb3n Plaza Galer\xc3\xadas. Activa. Fila de 20 minutos. 
